,dt,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС",Производство арматуры Сортовой прокат_Арматура,Производство арматуры Сортовой прокат_Катанка,Производство сырья ЖРС_Аглоруда,Производство сырья ЖРС_Концентрат,Производство сырья ЖРС_Окатыши,Производство сырья Концентрат коксующегося угля_Жирные,Производство сырья Концентрат коксующегося угля_Отощающие,Производство сырья Металлизованная продукция_ГБЖ,Производство сырья Рядовой коксующийся уголь_Жирные,Производство сырья Рядовой коксующийся уголь_Отощающие,Производство сырья Сталь_Конвертер,Производство сырья Сталь_Сталь всего,Производство сырья Сталь_Электропечь,ПотреблениеЖРС_Агломерат,ПотреблениеЖРС_Окатыши,ПотреблениеЖРС_Аглоруда,Поставки Сортовой прокат_Арматура,Поставки Сортовой прокат_Катанка,Поставки Концентрат коксующегося угля_Отощающие,Поставки Чугун_Литейный чугун,Поставки ЖРС_Агломерат,Поставки ЖРС_Аглоруда,Поставки ЖРС_Окатыши,Спрос ЖРС_Агломерат,Спрос ЖРС_Аглоруда,Спрос ЖРС_Окатыши,Спрос Концентрат коксующегося угля_Отощающие,Импорт сырья ЖРС_Окатыши,Импорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья ЖРС_Концентрат,Экспорт сырья Кокс_Кокс доменный,Экспорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья Металлизованная продукция_ГБЖ,Экспорт сырья Чугун_Литейный чугун,Экспорт сырья Чугун_Передельный чугун,Экспорт арматуры Сортовой прокат_Арматура,Экспорт арматуры Сортовой прокат_Катанка,Цена на арматуру
39,2015-10-05,4150.0,170.0,11367.0,9585.0,10718.0,57.0,4000.0,64.0,178.0,172.0,231.0,198.0,3300.0,8969.0,43.0,4550.0,8800.0,10024.0,4200.0,205.0,1155.0,2000.0,14000.0,80.0,2900.0,10458.0,4400.0,194.0,4001.0,3300.0,2949.0,2018.0,1107.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,24000
40,2015-10-12,4150.0,165.0,11357.0,9553.0,10670.0,55.0,4000.0,62.0,175.0,165.0,216.0,188.0,3300.0,9209.0,41.0,4550.0,8800.0,10043.0,4200.0,195.0,1155.0,2150.0,14000.0,79.0,3225.0,10474.0,4400.0,187.0,4001.0,3300.0,2949.0,2018.0,1107.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,23800
41,2015-10-19,4375.0,154.0,11310.0,9574.0,10531.0,55.0,4200.0,62.0,167.0,163.0,216.0,183.0,3450.0,9382.0,41.0,4750.0,9100.0,9928.0,4650.0,190.0,1155.0,2150.0,14000.0,80.0,3225.0,10552.0,5000.0,178.0,4335.0,3800.0,2949.0,2018.0,1107.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,23800
42,2015-10-26,4375.0,153.0,11182.0,9554.0,10400.0,55.0,4200.0,62.0,159.0,154.0,205.0,183.0,3450.0,9316.0,41.0,4750.0,9100.0,9746.0,4650.0,175.0,1155.0,2150.0,14000.0,79.0,3225.0,10620.0,5000.0,170.0,4335.0,3800.0,2949.0,2018.0,1107.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,24200
43,2015-11-02,4375.0,154.0,11052.0,9582.0,10384.0,52.0,4200.0,59.0,158.0,151.0,189.0,173.0,3450.0,9354.0,38.5,4750.0,9100.0,9679.0,4650.0,180.0,1155.0,2150.0,14000.0,78.0,3225.0,10652.0,5000.0,173.0,4335.0,3800.0,3307.0,2178.0,1099.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,24500
44,2015-11-09,4375.0,167.0,10624.0,9485.0,10008.0,50.0,4200.0,58.0,164.0,158.0,189.0,173.0,3450.0,9444.0,37.5,4750.0,9100.0,9242.0,4650.0,185.0,1155.0,2150.0,14000.0,77.0,3225.0,10625.0,5000.0,186.0,4335.0,3800.0,3307.0,2178.0,1099.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,24500
45,2015-11-16,4375.0,174.0,10529.0,9195.0,9850.0,48.0,4200.0,59.5,178.0,166.0,181.0,173.0,3450.0,9236.0,42.5,4750.0,9000.0,8991.0,4650.0,185.0,1155.0,2150.0,11000.0,76.0,3225.0,10437.0,5000.0,195.0,4335.0,3800.0,3307.0,2178.0,1099.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,23950
46,2015-11-23,4375.0,182.0,10142.0,8938.0,9541.0,48.0,4200.0,57.5,180.0,175.0,181.0,173.0,3450.0,9053.0,40.5,4750.0,9000.0,8618.0,4650.0,190.0,1155.0,2150.0,11000.0,74.0,3225.0,10356.0,5000.0,200.0,4335.0,3800.0,3307.0,2178.0,1099.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,23750
47,2015-11-30,4375.0,181.0,9428.0,8844.0,9154.0,46.0,4200.0,54.5,179.0,173.0,181.0,173.0,3450.0,8416.0,37.5,4750.0,9000.0,8259.0,4650.0,190.0,1155.0,2150.0,11000.0,73.0,3225.0,9808.0,5000.0,196.0,4335.0,3800.0,3307.0,2178.0,1099.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,23100
48,2015-12-07,4375.0,180.0,9133.0,8878.0,9052.0,44.0,4200.0,51.5,179.0,168.0,183.0,173.0,3450.0,8036.0,34.5,4750.0,9000.0,8160.0,4650.0,185.0,1155.0,2150.0,11000.0,72.0,3225.0,9381.0,5000.0,191.0,4335.0,3800.0,3150.0,2112.0,1125.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,22800
49,2015-12-14,4375.0,176.0,9103.0,8660.0,9138.0,41.0,4200.0,52.5,178.0,163.0,183.0,173.0,3450.0,8002.0,37.5,4750.0,9000.0,8112.0,4650.0,180.0,1155.0,1925.0,11000.0,74.0,2825.0,9350.0,5000.0,190.0,4335.0,3800.0,3150.0,2112.0,1125.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,22000
50,2015-12-21,4375.0,176.0,9143.0,8330.0,9142.0,39.0,4200.0,50.5,178.0,161.0,183.0,173.0,3450.0,8067.0,35.5,4750.0,9000.0,8115.0,4650.0,180.0,1155.0,1925.0,11000.0,75.0,2825.0,9326.0,5000.0,187.0,4335.0,3800.0,3150.0,2112.0,1125.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,21700
51,2015-12-28,4375.0,174.0,9268.0,8016.0,9135.0,39.0,4200.0,51.5,175.0,160.0,183.0,173.0,3450.0,7813.0,36.5,4750.0,9000.0,8050.0,4650.0,180.0,1155.0,1925.0,11000.0,75.0,2825.0,8888.0,5000.0,187.0,4335.0,3800.0,3150.0,2112.0,1125.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,21300
52,2016-01-04,4375.0,172.0,9337.0,8134.0,9116.0,40.0,4200.0,52.5,168.0,158.0,183.0,173.0,3450.0,7638.0,37.5,4750.0,9000.0,8064.0,4650.0,180.0,1155.0,1925.0,11000.0,76.0,2825.0,8934.0,5000.0,186.0,4335.0,3800.0,2826.0,1884.0,1115.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,21300
53,2016-01-11,4375.0,172.0,9332.0,8077.0,9095.0,42.0,4200.0,54.5,168.0,160.0,183.0,173.0,3450.0,7554.0,39.5,4750.0,9000.0,8067.0,4650.0,180.0,1155.0,1925.0,11000.0,76.0,2825.0,8973.0,5000.0,189.0,4335.0,3800.0,2826.0,1884.0,1115.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,21300
54,2016-01-18,4325.0,173.0,9428.0,8058.0,9221.0,42.0,4200.0,54.5,174.0,160.0,183.0,173.0,3450.0,7439.0,39.5,4700.0,9000.0,7826.0,4650.0,185.0,1155.0,1650.0,11000.0,77.0,2525.0,8963.0,5000.0,188.0,4335.0,3800.0,2826.0,1884.0,1115.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,21200
55,2016-01-25,4325.0,173.0,9240.0,8387.0,9089.0,40.0,4200.0,53.5,175.0,159.0,183.0,173.0,3450.0,7538.0,38.5,4700.0,9000.0,8090.0,4650.0,190.0,1130.0,1650.0,11000.0,77.0,2525.0,8981.0,5000.0,186.0,4322.0,3800.0,2826.0,1884.0,1115.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,21000
56,2016-02-01,4325.0,172.0,9272.0,8361.0,9126.0,42.0,4200.0,54.0,174.0,156.0,183.0,174.0,3450.0,7649.0,39.0,4700.0,9000.0,8176.0,4650.0,190.0,1130.0,1650.0,11000.0,75.0,2525.0,9023.0,5000.0,181.0,4322.0,3800.0,2826.0,1884.0,1115.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,21000
57,2016-02-08,4325.0,165.0,9339.0,8860.0,9231.0,42.0,4200.0,54.0,168.0,153.0,183.0,177.0,3450.0,7650.0,39.0,4700.0,9000.0,8247.0,4650.0,190.0,1130.0,1650.0,11000.0,75.0,2525.0,9067.0,5000.0,177.0,4322.0,3800.0,2456.0,1751.0,1134.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,21000
58,2016-02-15,4325.0,165.0,9249.0,9094.0,9428.0,44.0,4200.0,48.5,167.0,150.0,181.0,177.0,3450.0,7916.0,35.5,4700.0,8650.0,8366.0,4650.0,185.0,1130.0,1725.0,11700.0,74.0,2525.0,9011.0,5000.0,176.0,4322.0,3800.0,2456.0,1751.0,1134.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,21200
59,2016-02-22,4325.0,164.0,9442.0,9094.0,9540.0,44.0,4200.0,48.5,168.0,148.0,185.0,176.0,3450.0,8037.0,35.5,4700.0,8650.0,8502.0,4650.0,185.0,1130.0,1725.0,11700.0,73.0,2525.0,9224.0,5000.0,175.0,4322.0,3800.0,2456.0,1751.0,1134.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,21800
60,2016-02-29,4325.0,166.0,9335.0,9177.0,9664.0,47.0,4200.0,50.0,170.0,150.0,187.0,177.0,3450.0,8163.0,38.0,4700.0,8650.0,8603.0,4650.0,187.0,1130.0,1725.0,11700.0,74.0,2525.0,9232.0,5000.0,175.0,4322.0,3800.0,2456.0,1751.0,1134.0,22.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,22450
61,2016-03-07,4325.0,177.0,9408.0,8899.0,9745.0,50.0,4200.0,53.0,182.0,160.0,188.0,177.0,3450.0,8007.0,40.0,4700.0,8650.0,8729.0,4650.0,189.0,1130.0,1725.0,11700.0,76.0,2525.0,9276.0,5000.0,188.0,4322.0,3800.0,2596.0,1828.0,1077.0,21.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,23300
62,2016-03-14,4325.0,189.0,9437.0,9266.0,9724.0,51.0,4200.0,57.5,190.0,169.0,192.0,182.0,3450.0,7993.0,44.5,4700.0,8650.0,8760.0,4650.0,210.0,1130.0,1875.0,12300.0,79.0,2850.0,9373.0,5000.0,195.0,4322.0,3800.0,2596.0,1828.0,1077.0,21.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,23800
63,2016-03-21,4325.0,203.0,9887.0,8946.0,9729.0,60.0,4200.0,61.0,206.0,186.0,193.0,200.0,3450.0,8604.0,48.0,4700.0,8650.0,9023.0,4650.0,210.0,1130.0,1875.0,12300.0,79.0,2850.0,9501.0,5000.0,208.0,4322.0,3800.0,2596.0,1828.0,1077.0,21.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,25500
64,2016-03-28,4325.0,214.0,9933.0,8800.0,10195.0,55.0,4200.0,60.0,215.0,191.0,190.0,210.0,3450.0,8865.0,47.0,4700.0,8650.0,9462.0,4650.0,240.0,1130.0,1875.0,12300.0,80.0,2850.0,9711.0,5000.0,220.0,4322.0,3800.0,2596.0,1828.0,1077.0,21.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,26700
65,2016-04-04,4325.0,217.0,9990.0,8900.0,10444.0,57.0,4200.0,61.0,217.0,200.0,214.0,228.0,3450.0,8942.0,48.0,4700.0,8650.0,9745.0,4650.0,250.0,1130.0,1875.0,12300.0,80.0,2850.0,9836.0,5000.0,227.0,4322.0,3800.0,2818.0,2001.0,1074.0,21.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,29900
66,2016-04-11,4325.0,225.0,9901.0,8700.0,10595.0,54.0,4200.0,63.0,229.0,208.0,236.0,238.0,3450.0,9096.0,47.0,4700.0,8650.0,9847.0,4650.0,250.0,1130.0,1875.0,12300.0,82.0,2850.0,9847.0,5000.0,232.0,4322.0,3800.0,2818.0,2001.0,1074.0,21.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,29950
67,2016-04-18,4575.0,240.0,10292.0,9006.0,10673.0,54.0,4400.0,63.0,244.0,223.0,241.0,243.0,3550.0,9097.0,47.0,5150.0,8850.0,9857.0,5075.0,260.0,1250.0,2275.0,14200.0,86.0,3325.0,10284.0,5400.0,258.0,4642.0,4100.0,2818.0,2001.0,1074.0,21.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,31500
68,2016-04-25,4575.0,257.0,10153.0,8701.0,10732.0,59.0,4400.0,66.5,261.0,242.0,244.0,248.0,3550.0,9268.0,49.5,5150.0,8850.0,9924.0,5075.0,275.0,1250.0,2275.0,14200.0,90.0,3325.0,10461.0,5400.0,268.0,4642.0,4100.0,2818.0,2001.0,1074.0,21.0,527.0,208.0,376.0,9063.0,3691.0,2448.0,272.0,243.0,3886.0,931.0,3803.0,5543.0,1636.0,383.0,2141.0,301.0,430.0,141.0,49.0,2.0,384.0,301.0,2006.0,384.0,301.0,2142.0,49.0,136.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,31900
69,2016-05-02,4575.0,274.0,10120.0,8760.0,11019.0,65.0,4400.0,69.5,277.0,255.0,251.0,268.0,3550.0,9717.0,52.5,5150.0,8850.0,10402.0,5075.0,295.0,1250.0,2275.0,14200.0,94.0,3325.0,10579.0,5400.0,293.0,4642.0,4100.0,2818.0,2001.0,1074.0,21.0,563.0,231.0,343.0,8850.0,3450.0,2314.0,279.0,229.0,3759.0,1176.0,3653.0,5527.0,1795.0,371.0,2226.0,323.0,447.0,151.0,33.0,1.0,371.0,323.0,2032.0,371.0,323.0,2226.0,33.0,194.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,79.0,40300
70,2016-05-09,4575.0,289.0,10471.0,8734.0,11567.0,64.0,4400.0,69.0,289.0,271.0,288.0,275.0,3550.0,10325.0,52.0,5150.0,8850.0,10849.0,5075.0,325.0,1250.0,2275.0,14200.0,97.0,3325.0,10763.0,5400.0,309.0,4642.0,4100.0,3506.0,2304.0,1119.0,22.0,563.0,231.0,343.0,8850.0,3450.0,2314.0,279.0,229.0,3759.0,1176.0,3653.0,5527.0,1795.0,371.0,2226.0,323.0,447.0,151.0,33.0,1.0,371.0,323.0,2032.0,371.0,323.0,2226.0,33.0,194.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,79.0,43500
71,2016-05-16,4575.0,309.0,11395.0,8788.0,11860.0,60.0,4400.0,67.5,315.0,288.0,295.0,305.0,3550.0,10585.0,51.0,5150.0,8850.0,11034.0,5075.0,325.0,1250.0,2250.0,19500.0,96.0,3275.0,10978.0,5400.0,327.0,4642.0,4100.0,3506.0,2304.0,1119.0,22.0,563.0,231.0,343.0,8850.0,3450.0,2314.0,279.0,229.0,3759.0,1176.0,3653.0,5527.0,1795.0,371.0,2226.0,323.0,447.0,151.0,33.0,1.0,371.0,323.0,2032.0,371.0,323.0,2226.0,33.0,194.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,79.0,43350
72,2016-05-23,4575.0,299.0,12611.0,10887.0,12128.0,55.0,4400.0,65.0,306.0,271.0,295.0,285.0,3550.0,10986.0,48.5,5150.0,8850.0,11282.0,5075.0,315.0,1250.0,2250.0,19500.0,94.0,3275.0,11980.0,5400.0,299.0,4642.0,4100.0,3506.0,2304.0,1119.0,22.0,563.0,231.0,343.0,8850.0,3450.0,2314.0,279.0,229.0,3759.0,1176.0,3653.0,5527.0,1795.0,371.0,2226.0,323.0,447.0,151.0,33.0,1.0,371.0,323.0,2032.0,371.0,323.0,2226.0,33.0,194.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,79.0,42950
73,2016-05-30,4575.0,289.0,12380.0,10862.0,12196.0,55.0,4400.0,65.0,302.0,254.0,295.0,270.0,3550.0,11022.0,48.5,5150.0,8850.0,11403.0,5075.0,285.0,1250.0,2250.0,19500.0,91.0,3275.0,12248.0,5400.0,296.0,4642.0,4100.0,3506.0,2304.0,1119.0,22.0,563.0,231.0,343.0,8850.0,3450.0,2314.0,279.0,229.0,3759.0,1176.0,3653.0,5527.0,1795.0,371.0,2226.0,323.0,447.0,151.0,33.0,1.0,371.0,323.0,2032.0,371.0,323.0,2226.0,33.0,194.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,79.0,42000
74,2016-06-06,4575.0,274.0,12420.0,10793.0,12443.0,51.0,4400.0,60.0,288.0,199.0,292.0,250.0,3550.0,11457.0,46.5,5150.0,8850.0,11810.0,5075.0,280.0,1250.0,2250.0,19500.0,86.0,3275.0,12613.0,5400.0,275.0,4642.0,4100.0,3434.0,2284.0,1149.0,22.0,614.0,263.0,420.0,9013.0,3849.0,2720.0,301.0,243.0,3948.0,1296.0,3974.0,5954.0,1942.0,371.0,2332.0,370.0,493.0,165.0,54.0,2.0,371.0,369.0,2152.0,371.0,369.0,2330.0,54.0,178.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,100.0,38300
